longitude,latitude
-100.7581,40.3848
-100.7255,40.4036
-100.6929,40.4224
-100.6929,40.4224
-100.6603,40.4411
-100.6277,40.4599
-100.5950,40.4786
-100.5950,40.4786
-100.5623,40.4974
-100.5296,40.5161
-100.5296,40.5161
-100.4968,40.5348
-100.4641,40.5535
-100.4313,40.5722
-100.4313,40.5722
-100.3986,40.5909
-100.3657,40.6096
-100.3329,40.6282
-100.3329,40.6282
-100.3001,40.6469
-100.2672,40.6655
-100.2344,40.6841
-100.2344,40.6841
-100.2014,40.7027
-100.1685,40.7214
-100.1685,40.7214
-100.1355,40.7400
-100.1025,40.7586
-100.0696,40.7771
-100.0696,40.7771
-100.0366,40.7957
-100.0035,40.8142
-99.9705,40.8328
-99.9705,40.8328
-99.9375,40.8513
-99.9044,40.8698
-99.9044,40.8698
-99.8713,40.8883
-99.8382,40.9068
-99.8050,40.9253
-99.8050,40.9253
-99.7718,40.9438
-99.7387,40.9623
-99.7054,40.9808
-99.7054,40.9808
-99.6722,40.9992
-99.6390,41.0177
-99.6057,41.0361
-99.6057,41.0361
-99.5724,41.0545
-99.5392,41.0729
-99.5392,41.0729
-99.5058,41.0913
-99.4725,41.1097
-99.4391,41.1280
-99.4391,41.1280
-99.4058,41.1464
-99.3724,41.1647
-99.3390,41.1831
-99.3390,41.1831
-99.3055,41.2014
-99.2721,41.2197
-99.2386,41.2380
-99.2386,41.2380
-99.2052,41.2563
-99.1716,41.2746
-99.1716,41.2746
-99.1381,41.2928
-99.1045,41.3111
-99.0710,41.3293
-99.0710,41.3293
-99.0374,41.3476
-99.0038,41.3658
-98.9702,41.3840
-98.9702,41.3840
-98.9365,41.4022
-98.9029,41.4204
-98.8692,41.4386
-98.8692,41.4386
-98.8355,41.4567
-98.8017,41.4749
-98.8017,41.4749
-98.7680,41.4931
-98.7342,41.5112
-98.7004,41.5293
-98.7004,41.5293
-98.6666,41.5474
-98.6327,41.5655
-98.5989,41.5836
-98.5989,41.5836
-98.5650,41.6017
-98.5311,41.6198
-98.4972,41.6378
-98.4972,41.6378
-98.4632,41.6559
-98.4293,41.6739
-98.4293,41.6739
-98.3953,41.6919
-98.3613,41.7100
-98.3273,41.7280
-98.3273,41.7280
-98.2933,41.7459
-98.2592,41.7639
-98.2252,41.7819
-98.2252,41.7819
-98.1911,41.7998
-98.1570,41.8178
-98.1228,41.8357
-98.1228,41.8357
-98.0887,41.8537
-98.0545,41.8716
-98.0545,41.8716
-98.0203,41.8895
-97.9860,41.9074
-97.9518,41.9252
-97.9518,41.9252
-97.9175,41.9431
-97.8833,41.9610
-97.8489,41.9788
-97.8489,41.9788
-97.8146,41.9966
-97.7803,42.0145
-97.7459,42.0323
-97.7459,42.0323
-97.7115,42.0501
-97.6771,42.0678
-97.6771,42.0678
-97.6427,42.0856
-97.6083,42.1034
-97.5738,42.1211
-97.5738,42.1211
-97.5393,42.1389
-97.5048,42.1566
-97.4703,42.1743
-97.4703,42.1743
-97.4358,42.1920
-97.4012,42.2097
-97.3666,42.2274
-97.3666,42.2274
-97.3320,42.2450
-97.2974,42.2627
-97.2974,42.2627
-97.2627,42.2803
-97.2281,42.2980
-97.1934,42.3156
-97.1934,42.3156
-97.1587,42.3332
-97.1239,42.3508
-97.0891,42.3684
-97.0891,42.3684
-97.0544,42.3860
-97.0196,42.4035
-96.9848,42.4211
-96.9848,42.4211
-96.9499,42.4386
-96.9151,42.4562
-96.9151,42.4562
-96.8802,42.4737
-96.8453,42.4912
-96.8104,42.5087
-96.8104,42.5087
-96.7755,42.5261
-96.7405,42.5436
-96.7055,42.5611
-96.7055,42.5611
-96.6705,42.5785
-96.6354,42.5960
-96.6004,42.6134
-96.6004,42.6134
-96.5653,42.6308
-96.5302,42.6482
-96.5302,42.6482
-96.4951,42.6656
-96.4600,42.6830
-96.4248,42.7003
-96.4248,42.7003
-96.3897,42.7177
-96.3545,42.7350
-96.3193,42.7523
-96.3193,42.7523
-96.2840,42.7697
-96.2488,42.7870
-96.2135,42.8042
-96.2135,42.8042
-96.1782,42.8215
-96.1429,42.8388
-96.1075,42.8560
-96.1075,42.8560
-96.0722,42.8733
-96.0368,42.8905
-96.0368,42.8905
-96.0014,42.9077
-95.9659,42.9249
-95.9305,42.9421
-95.9305,42.9421
-95.8951,42.9593
-95.8595,42.9765
-95.8240,42.9936
-95.8240,42.9936
-95.7885,43.0108
-95.7530,43.0279
-95.7174,43.0450
-95.7174,43.0450
-95.6818,43.0621
-95.6462,43.0792
-95.6462,43.0792
-95.6106,43.0963
-95.5749,43.1133
-95.5393,43.1304
-95.5393,43.1304
-95.5036,43.1474
-95.4679,43.1644
-95.4321,43.1815
-95.4321,43.1815
-95.3964,43.1985
-95.3606,43.2155
-95.3248,43.2324
-95.3248,43.2324
-95.2890,43.2494
-95.2532,43.2664
-95.2173,43.2833
-95.2173,43.2833
-95.1814,43.3002
-95.1456,43.3171
-95.1456,43.3171
-95.1096,43.3340
-95.0737,43.3509
-95.0377,43.3678
-95.0377,43.3678
-95.0017,43.3846
-94.9657,43.4015
-94.9297,43.4183
-94.9297,43.4183
-94.8936,43.4352
-94.8576,43.4520
-94.8576,43.4520
-94.8215,43.4688
-94.7854,43.4856
-94.7492,43.5023
-94.7492,43.5023
-94.7131,43.5191
-94.6769,43.5359
-94.6407,43.5526
-94.6407,43.5526
-94.6044,43.5693
-94.5682,43.5861
-94.5319,43.6028
-94.5319,43.6028
-94.4956,43.6194
-94.4593,43.6361
-94.4593,43.6361
-94.4230,43.6528
-94.3866,43.6694
-94.3503,43.6861
-94.3503,43.6861
-94.3139,43.7027
-94.2774,43.7193
-94.2410,43.7359
-94.2410,43.7359
-94.2046,43.7525
-94.1681,43.7690
-94.1316,43.7856
-94.1316,43.7856
-94.0951,43.8021
-94.0585,43.8187
-94.0585,43.8187
-94.0220,43.8352
-93.9854,43.8517
-93.9488,43.8682
-93.9488,43.8682
-93.9121,43.8847
-93.8755,43.9011
-93.8388,43.9176
-93.8388,43.9176
-93.8021,43.9340
-93.7654,43.9505
-93.7286,43.9669
-93.7286,43.9669
-93.6918,43.9833
-93.6550,43.9997
-93.6550,43.9997
-93.6182,44.0161
-93.5814,44.0324
-93.5446,44.0488
-93.5446,44.0488
-93.5077,44.0651
-93.4708,44.0814
-93.4339,44.0978
-93.4339,44.0978
-93.3969,44.1141
-93.3600,44.1303
-93.3230,44.1466
-93.3230,44.1466
-93.2860,44.1629
-93.2490,44.1791
-93.2490,44.1791
-93.2119,44.1953
-93.1749,44.2116
-93.1378,44.2278
-93.1378,44.2278
-93.1007,44.2440
-93.0635,44.2601
-93.0264,44.2763
-93.0264,44.2763
-92.9892,44.2924
-92.9521,44.3086
-92.9148,44.3247
-92.9148,44.3247
-92.8776,44.3408
-92.8404,44.3569
-92.8404,44.3569
-92.8031,44.3730
-92.7658,44.3890
-92.7285,44.4051
-92.7285,44.4051
-92.6911,44.4211
-92.6538,44.4371
-92.6164,44.4531
-92.6164,44.4531
-92.5790,44.4691
-92.5414,44.4852
-92.5039,44.5012
-92.5039,44.5012
-92.4664,44.5172
-92.4289,44.5331
-92.4289,44.5331
-92.3914,44.5490
-92.3539,44.5649
-92.3163,44.5808
-92.3163,44.5808
-92.2788,44.5967
-92.2412,44.6126
-92.2035,44.6285
-92.2035,44.6285
-92.1659,44.6443
-92.1282,44.6601
-92.0905,44.6760
-92.0905,44.6760
-92.0528,44.6918
-92.0150,44.7076
-92.0150,44.7076
-91.9773,44.7234
-91.9395,44.7391
-91.9017,44.7549
-91.9017,44.7549
-91.8639,44.7706
-91.8260,44.7864
-91.7882,44.8021
-91.7882,44.8021
-91.7503,44.8178
-91.7124,44.8334
-91.6744,44.8491
-91.6744,44.8491
-91.6365,44.8648
-91.5985,44.8804
-91.5985,44.8804
-91.5605,44.8960
-91.5225,44.9116
-91.4845,44.9272
-91.4845,44.9272
-91.4464,44.9428
-91.4083,44.9584
-91.3702,44.9740
-91.3702,44.9740
-91.3321,44.9895
-91.2939,45.0050
-91.2939,45.0050
-91.2557,45.0205
-91.2175,45.0360
-91.1793,45.0515
-91.1793,45.0515
-91.1411,45.0670
-91.1029,45.0824
-91.0646,45.0979
-91.0646,45.0979
-91.0263,45.1133
-90.9880,45.1287
-90.9497,45.1441
-90.9497,45.1441
-90.9113,45.1595
-90.8729,45.1749
-90.8729,45.1749
-90.8345,45.1902
-90.7961,45.2056
-90.7576,45.2209
-90.7576,45.2209
-90.7192,45.2362
-90.6807,45.2515
-90.6421,45.2668
-90.6421,45.2668
-90.6036,45.2821
-90.5650,45.2973
-90.5650,45.2973
-90.5265,45.3125
-90.4878,45.3278
-90.4492,45.3430
-90.4492,45.3430
-90.4106,45.3582
-90.3719,45.3733
-90.3332,45.3885
-90.3332,45.3885
-90.2945,45.4037
-90.2557,45.4188
-90.2169,45.4340
-90.2169,45.4340
-90.1782,45.4491
-90.1394,45.4642
-90.1394,45.4642
-90.1006,45.4792
-90.0617,45.4943
-90.0228,45.5094
-90.0228,45.5094
-89.9840,45.5244
-89.9450,45.5394
-89.9061,45.5544
-89.9061,45.5544
-89.8671,45.5694
-89.8282,45.5844
-89.7891,45.5994
-89.7891,45.5994
-89.7501,45.6143
-89.7111,45.6292
-89.7111,45.6292
-89.6720,45.6442
-89.6329,45.6591
-89.5938,45.6740
-89.5938,45.6740
-89.5547,45.6888
-89.5155,45.7037
-89.4763,45.7185
-89.4763,45.7185
-89.4371,45.7334
-89.3979,45.7482
-89.3587,45.7630
-89.3587,45.7630
-89.3194,45.7778
-89.2801,45.7925
-89.2801,45.7925
-89.2408,45.8073
-89.2015,45.8220
-89.1621,45.8368
-89.1621,45.8368
-89.1227,45.8515
-89.0833,45.8662
-89.0439,45.8809
-89.0439,45.8809
-89.0044,45.8955
-88.9649,45.9102
-88.9255,45.9248
-88.9255,45.9248
-88.8860,45.9395
-88.8464,45.9541
-88.8464,45.9541
-88.8069,45.9686
-88.7673,45.9832
-88.7277,45.9978
-88.7277,45.9978
-88.6881,46.0123
-88.6485,46.0269
-88.6088,46.0414
-88.6088,46.0414
-88.5691,46.0559
-88.5294,46.0704
-88.4896,46.0848
-88.4896,46.0848
-88.4499,46.0993
-88.4101,46.1137
-88.4101,46.1137
-88.3703,46.1282
-88.3304,46.1426
-88.2906,46.1570
-88.2906,46.1570
-88.2507,46.1714
-88.2109,46.1857
-88.1710,46.2001
-88.1710,46.2001
-88.1310,46.2144
-88.0911,46.2287
-88.0511,46.2430
-88.0511,46.2430
-88.0111,46.2573
-87.9711,46.2716
-87.9711,46.2716
-87.9311,46.2858
-87.8910,46.3000
-87.8509,46.3143
-87.8509,46.3143
-87.8108,46.3285
-87.7707,46.3427
-87.7305,46.3569
-87.7305,46.3569
-87.6904,46.3710
-87.6502,46.3852
-87.6100,46.3993
-87.6100,46.3993
-87.5698,46.4134
-87.5295,46.4275
-87.5295,46.4275
-87.4892,46.4416
-87.4489,46.4556
-87.4086,46.4697
-87.4086,46.4697
-87.3683,46.4837
-87.3279,46.4977
-87.2875,46.5117
-87.2875,46.5117
-87.2471,46.5257
-87.2067,46.5397
-87.1662,46.5537
-87.1662,46.5537
-87.1258,46.5676
-87.0852,46.5815
-87.0852,46.5815
-87.0447,46.5955
-87.0041,46.6094
-86.9635,46.6233
-86.9635,46.6233
-86.9229,46.6371
-86.8823,46.6510
-86.8416,46.6648
-86.8416,46.6648
-86.8010,46.6786
-86.7603,46.6924
-86.7603,46.6924
-86.7196,46.7062
-86.6789,46.7200
-86.6382,46.7337
-86.6382,46.7337
-86.5974,46.7474
-86.5566,46.7612
-86.5158,46.7749
-86.5158,46.7749
-86.4750,46.7886
-86.4342,46.8022
-86.3933,46.8159
-86.3933,46.8159
-86.3524,46.8295
-86.3115,46.8431
-86.3115,46.8431
-86.2706,46.8567
-86.2296,46.8703
-86.1887,46.8839
-86.1887,46.8839
-86.1477,46.8974
-86.1067,46.9110
-86.0654,46.9246
-86.0654,46.9246
-86.0243,46.9381
-85.9832,46.9516
-85.9832,46.9516
-85.9421,46.9651
-85.9010,46.9785
-85.8599,46.9920
-85.8599,46.9920
-85.8187,47.0054
-85.7775,47.0188
-85.7363,47.0322
-85.7363,47.0322
-85.6950,47.0456
-85.6538,47.0589
-85.6125,47.0723
-85.6125,47.0723
-85.5712,47.0856
-85.5299,47.0989
-85.5299,47.0989
-85.4885,47.1122
-85.4472,47.1255
-85.4058,47.1387
-85.4058,47.1387
-85.3644,47.1520
-85.3230,47.1652
-85.2815,47.1784
-85.2815,47.1784
-85.2401,47.1916
-85.1986,47.2048
-85.1986,47.2048
-85.1571,47.2179
-85.1155,47.2311
-85.0740,47.2442
-85.0740,47.2442
-85.0324,47.2573
-84.9908,47.2704
-84.9492,47.2835
-84.9492,47.2835
-84.9076,47.2965
-84.8659,47.3096
-84.8242,47.3226
-84.8242,47.3226
-84.7825,47.3356
-84.7408,47.3486
-84.7408,47.3486
-84.6990,47.3616
-84.6573,47.3746
-84.6155,47.3875
-84.6155,47.3875
-84.5736,47.4004
-84.5318,47.4134
-84.4899,47.4263
-84.4899,47.4263
-84.4480,47.4391
-84.4062,47.4520
-84.3642,47.4648
-84.3642,47.4648
-84.3223,47.4777
-84.2803,47.4905
-84.2803,47.4905
-84.2370,47.5037
-84.1950,47.5164
-84.1529,47.5292
-84.1529,47.5292
-84.1109,47.5420
-84.0688,47.5547
-84.0267,47.5674
-84.0267,47.5674
-83.9846,47.5801
-83.9424,47.5928
-83.9002,47.6054
-83.9002,47.6054
-83.8580,47.6181
-83.8158,47.6307
-83.8158,47.6307
-83.7736,47.6433
-83.7314,47.6559
-83.6892,47.6684
-83.6892,47.6684
-83.6469,47.6810
-83.6046,47.6935
-83.5623,47.7060
-83.5623,47.7060
-83.5199,47.7185
-83.4775,47.7310
-83.4775,47.7310
-83.4351,47.7435
-83.3927,47.7559
-83.3503,47.7684
-83.3503,47.7684
-83.3078,47.7808
-83.2653,47.7932
-83.2228,47.8056
-83.2228,47.8056
-83.1802,47.8180
-83.1377,47.8303
-83.0951,47.8426
-83.0951,47.8426
-83.0525,47.8549
-83.0099,47.8672
-83.0099,47.8672
-82.9673,47.8795
-82.9246,47.8918
-82.8819,47.9040
-82.8819,47.9040
-82.8392,47.9163
-82.7965,47.9285
-82.7538,47.9407
-82.7538,47.9407
-82.7110,47.9528
-82.6683,47.9650
-82.6683,47.9650
-82.6253,47.9772
-82.5825,47.9893
-82.5397,48.0014
-82.5397,48.0014
-82.4968,48.0135
-82.4539,48.0255
-82.4110,48.0376
-82.4110,48.0376
-82.3680,48.0496
-82.3251,48.0617
-82.2821,48.0737
-82.2821,48.0737
-82.2390,48.0857
-82.1958,48.0977
-82.1958,48.0977
-82.1528,48.1096
-82.1098,48.1215
-82.0667,48.1334
-82.0667,48.1334
-82.0236,48.1453
-81.9803,48.1573
-81.9371,48.1691
-81.9371,48.1691
-81.8940,48.1810
-81.8508,48.1928
-81.8508,48.1928
-81.8076,48.2046
-81.7644,48.2164
-81.7210,48.2282
-81.7210,48.2282
-81.6777,48.2399
-81.6344,48.2517
-81.5912,48.2634
-81.5912,48.2634
-81.5478,48.2751
-81.5045,48.2867
-81.4611,48.2984
-81.4611,48.2984
-81.4177,48.3100
-81.3743,48.3217
-81.3743,48.3217
-81.3309,48.3333
-81.2875,48.3448
-81.2440,48.3564
-81.2440,48.3564
-81.2005,48.3680
-81.1570,48.3795
-81.1135,48.3910
-81.1135,48.3910
-81.0699,48.4025
-81.0263,48.4140
-80.9827,48.4255
-80.9827,48.4255
-80.9391,48.4369
-80.8955,48.4483
-80.8955,48.4483
-80.8518,48.4597
-80.8081,48.4711
-80.7644,48.4825
-80.7644,48.4825
-80.7207,48.4939
-80.6770,48.5052
-80.6332,48.5165
-80.6332,48.5165
-80.5895,48.5278
-80.5457,48.5391
-80.5019,48.5503
-80.5019,48.5503
-80.4580,48.5616
-80.4142,48.5728
-80.4142,48.5728
-80.3703,48.5840
-80.3264,48.5952
-80.2825,48.6064
-80.2825,48.6064
-80.2385,48.6175
-80.1946,48.6286
-80.1506,48.6398
-80.1506,48.6398
-80.1066,48.6509
-80.0626,48.6619
-80.0185,48.6730
-80.0185,48.6730
-79.9745,48.6840
-79.9304,48.6950
-79.9304,48.6950
-79.8863,48.7061
-79.8421,48.7170
-79.7980,48.7280
-79.7980,48.7280
-79.7538,48.7390
-79.7096,48.7499
-79.6654,48.7608
-79.6654,48.7608
-79.6211,48.7717
-79.5768,48.7826
-79.5768,48.7826
-79.5326,48.7935
-79.4883,48.8043
-79.4439,48.8151
-79.4439,48.8151
-79.3996,48.8259
-79.3552,48.8367
-79.3108,48.8475
-79.3108,48.8475
-79.2665,48.8582
-79.2221,48.8689
-79.2221,48.8689
-79.1777,48.8796
-79.1332,48.8903
-79.0887,48.9010
-79.0887,48.9010
-79.0443,48.9117
-78.9997,48.9223
-78.9552,48.9329
-78.9552,48.9329
-78.9106,48.9435
-78.8661,48.9541
-78.8215,48.9646
-78.8215,48.9646
-78.7768,48.9752
-78.7322,48.9857
-78.6875,48.9962
-78.6875,48.9962
-78.6429,49.0067
-78.5982,49.0171
-78.5982,49.0171
-78.5534,49.0276
-78.5087,49.0380
-78.4640,49.0484
-78.4640,49.0484
-78.4193,49.0588
-78.3745,49.0692
-78.3297,49.0795
-78.3297,49.0795
-78.2848,49.0898
-78.2400,49.1001
-78.2400,49.1001
-78.1952,49.1104
-78.1503,49.1207
-78.1054,49.1310
-78.1054,49.1310
-78.0605,49.1412
-78.0156,49.1514
-77.9706,49.1616
-77.9706,49.1616
-77.9257,49.1718
-77.8807,49.1819
-77.8357,49.1920
-77.8357,49.1920
-77.7906,49.2022
-77.7456,49.2123
-77.7456,49.2123
-77.7005,49.2224
-77.6553,49.2324
-77.6102,49.2425
-77.6102,49.2425
-77.5651,49.2525
-77.5199,49.2625
-77.4747,49.2725
-77.4747,49.2725
-77.4296,49.2824
-77.3844,49.2924
-77.3844,49.2924
-77.3391,49.3023
-77.2938,49.3122
-77.2486,49.3221
-77.2486,49.3221
-77.2033,49.3320
-77.1580,49.3418
-77.1127,49.3517
-77.1127,49.3517
-77.0673,49.3615
-77.0220,49.3713
-76.9766,49.3810
-76.9766,49.3810
-76.9312,49.3908
-76.8858,49.4005
-76.8858,49.4005
-76.8402,49.4102
-76.7947,49.4199
-76.7493,49.4296
-76.7493,49.4296
-76.7038,49.4393
-76.6583,49.4489
-76.6127,49.4585
-76.6127,49.4585
-76.5672,49.4681
-76.5216,49.4777
-76.4760,49.4872
-76.4760,49.4872
-76.4303,49.4968
-76.3846,49.5063
-76.3846,49.5063
-76.3390,49.5158
-76.2933,49.5253
-76.2476,49.5348
-76.2476,49.5348
-76.2019,49.5442
-76.1562,49.5536
-76.1104,49.5630
-76.1104,49.5630
-76.0647,49.5724
-76.0189,49.5818
-75.9731,49.5911
-75.9731,49.5911
-75.9273,49.6004
-75.8814,49.6097
-75.8814,49.6097
-75.8356,49.6190
-75.7897,49.6283
-75.7439,49.6375
-75.7439,49.6375
-75.6979,49.6467
-75.6520,49.6559
-75.6061,49.6651
-75.6061,49.6651
-75.5602,49.6743
-75.5142,49.6834
-75.4682,49.6925
-75.4682,49.6925
-75.4222,49.7016
-75.3762,49.7107
-75.3762,49.7107
-75.3301,49.7198
-75.2841,49.7288
-75.2380,49.7378
-75.2380,49.7378
-75.1919,49.7468
-75.1458,49.7558
-75.0997,49.7648
-75.0997,49.7648
-75.0535,49.7737
-75.0073,49.7826
-75.0073,49.7826
-74.9611,49.7915
-74.9149,49.8004
-74.8687,49.8093
-74.8687,49.8093
-74.8225,49.8181
-74.7762,49.8269
-74.7299,49.8357
-74.7299,49.8357
-74.6837,49.8445
-74.6374,49.8533
-74.5910,49.8620
-74.5910,49.8620
-74.5447,49.8707
-74.4983,49.8794
-74.4983,49.8794
-74.4519,49.8881
-74.4055,49.8967
-74.3591,49.9054
-74.3591,49.9054
-74.3127,49.9140
-74.2663,49.9226
-74.2198,49.9312
-74.2198,49.9312
-74.1733,49.9397
-74.1268,49.9483
-74.0803,49.9568
-74.0803,49.9568
-74.0338,49.9653
-73.9872,49.9738
-73.9872,49.9738
-73.9406,49.9822
-73.8940,49.9906
-73.8474,49.9991
-73.8474,49.9991
-73.8008,50.0075
-73.7542,50.0158
-73.7075,50.0242
-73.7075,50.0242
-73.6609,50.0325
-73.6142,50.0408
-73.5675,50.0491
-73.5675,50.0491
-73.5207,50.0574
-73.4740,50.0656
-73.4740,50.0656
-73.4273,50.0739
-73.3805,50.0821
-73.3337,50.0903
-73.3337,50.0903
-73.2869,50.0984
-73.2401,50.1066
-73.1932,50.1147
-73.1932,50.1147
-73.1464,50.1228
-73.0995,50.1309
-73.0526,50.1390
-73.0526,50.1390
-73.0057,50.1470
-72.9588,50.1550
-72.9588,50.1550
-72.9119,50.1630
-72.8646,50.1711
-72.8176,50.1790
-72.8176,50.1790
-72.7706,50.1870
-72.7236,50.1949
-72.6766,50.2028
-72.6766,50.2028
-72.6296,50.2107
-72.5825,50.2185
-72.5825,50.2185
-72.5354,50.2264
-72.4884,50.2342
-72.4413,50.2420
-72.4413,50.2420
-72.3941,50.2498
-72.3470,50.2575
-72.2998,50.2652
-72.2998,50.2652
-72.2527,50.2730
-72.2055,50.2807
-72.1583,50.2883
-72.1583,50.2883
-72.1111,50.2960
-72.0638,50.3036
-72.0638,50.3036
-72.0166,50.3112
-71.9693,50.3188
-71.9221,50.3264
-71.9221,50.3264
-71.8748,50.3339
-71.8275,50.3414
-71.7801,50.3489
-71.7801,50.3489
-71.7328,50.3564
-71.6855,50.3639
-71.6855,50.3639
-71.6381,50.3713
-71.5907,50.3787
-71.5433,50.3861
-71.5433,50.3861
-71.4959,50.3935
-71.4485,50.4009
-71.4010,50.4082
-71.4010,50.4082
-71.3535,50.4155
-71.3061,50.4228
-71.2586,50.4301
-71.2586,50.4301
-71.2111,50.4373
-71.1636,50.4446
-71.1636,50.4446
-71.1160,50.4518
-71.0685,50.4590
-71.0209,50.4661
-71.0209,50.4661
-70.9733,50.4733
-70.9257,50.4804
-70.8782,50.4875
-70.8782,50.4875
-70.8305,50.4946
-70.7827,50.5017
-70.7350,50.5087
-70.7350,50.5087
-70.6873,50.5157
-70.6397,50.5227
-70.6397,50.5227
-70.5920,50.5297
-70.5443,50.5367
-70.4966,50.5436
-70.4966,50.5436
-70.4488,50.5505
-70.4011,50.5574
-70.3533,50.5643
-70.3533,50.5643
-70.3055,50.5711
-70.2577,50.5779
-70.2577,50.5779
-70.2099,50.5847
-70.1620,50.5915
-70.1142,50.5983
-70.1142,50.5983
-70.0663,50.6050
-70.0185,50.6117
-69.9705,50.6184
-69.9705,50.6184
-69.9226,50.6251
-69.8747,50.6318
-69.8268,50.6384
-69.8268,50.6384
-69.7788,50.6450
-69.7309,50.6516
-69.7309,50.6516
-69.6829,50.6582
-69.6349,50.6647
-69.5869,50.6713
-69.5869,50.6713
-69.5389,50.6778
-69.4909,50.6842
-69.4428,50.6907
-69.4428,50.6907
-69.3948,50.6971
-69.3467,50.7036
-69.2986,50.7100
-69.2986,50.7100
-69.2505,50.7163
-69.2024,50.7227
-69.2024,50.7227
-69.1543,50.7290
-69.1062,50.7353
-69.0580,50.7416
-69.0580,50.7416
-69.0098,50.7479
-68.9616,50.7541
-68.9134,50.7604
-68.9134,50.7604
-68.8653,50.7666
-68.8170,50.7727
-68.8170,50.7727
-68.7688,50.7789
-68.7205,50.7850
-68.6723,50.7912
-68.6723,50.7912
-68.6240,50.7973
-68.5757,50.8033
-68.5274,50.8094
-68.5274,50.8094
-68.4791,50.8154
-68.4308,50.8214
-68.3824,50.8274
-68.3824,50.8274
-68.3341,50.8334
-68.2857,50.8393
-68.2857,50.8393
-68.2373,50.8452
-68.1889,50.8511
-68.1405,50.8570
-68.1405,50.8570
-68.0921,50.8629
-68.0437,50.8687
-67.9952,50.8745
-67.9952,50.8745
-67.9467,50.8803
-67.8982,50.8861
-67.8497,50.8918
-67.8497,50.8918
-67.8011,50.8976
-67.7525,50.9033
-67.7040,50.9090
-67.7040,50.9090
-67.6555,50.9146
-67.6069,50.9202
-67.6069,50.9202
-67.5584,50.9259
-67.5098,50.9315
-67.4612,50.9370
-67.4612,50.9370
-67.4126,50.9426
-67.3639,50.9481
-67.3152,50.9536
-67.3152,50.9536
-67.2665,50.9591
-67.2179,50.9646
-67.1692,50.9700
-67.1692,50.9700
-67.1206,50.9754
-67.0719,50.9808
-67.0232,50.9862
-67.0232,50.9862
-66.9745,50.9916
-66.9258,50.9969
-66.9258,50.9969
-66.8770,51.0022
-66.8283,51.0075
-66.7795,51.0127
-66.7795,51.0127
-66.7307,51.0180
-66.6820,51.0232
-66.6332,51.0284
-66.6332,51.0284
-66.5844,51.0336
-66.5356,51.0387
-66.5356,51.0387
-66.4868,51.0439
-66.4380,51.0490
-66.3891,51.0540
-66.3891,51.0540
-66.3403,51.0591
-66.2914,51.0642
-66.2426,51.0692
-66.2426,51.0692
-66.1937,51.0742
-66.1448,51.0791
-66.0959,51.0841
-66.0959,51.0841
-66.0470,51.0890
-65.9981,51.0939
-65.9492,51.0988
-65.9492,51.0988
-65.9003,51.1037
-65.8513,51.1085
-65.8513,51.1085
-65.8023,51.1133
-65.7534,51.1181
-65.7044,51.1229
-65.7044,51.1229
-65.6554,51.1276
-65.6064,51.1324
-65.5573,51.1371
-65.5573,51.1371
-65.5083,51.1418
-65.4591,51.1464
-65.4101,51.1511
-65.4101,51.1511
-65.3610,51.1557
-65.3119,51.1603
-65.3119,51.1603
-65.2628,51.1649
-65.2137,51.1694
-65.1646,51.1740
-65.1646,51.1740
-65.1155,51.1785
-65.0664,51.1829
-65.0173,51.1874
-65.0173,51.1874
-64.9681,51.1918
-64.9190,51.1963
-64.8698,51.2007
-64.8698,51.2007
-64.8207,51.2050
-64.7715,51.2094
-64.7715,51.2094
-64.7223,51.2137
-64.6731,51.2180
-64.6239,51.2223
-64.6239,51.2223
-64.5747,51.2265
-64.5255,51.2308
-64.4762,51.2350
-64.4762,51.2350
-64.4270,51.2392
-64.3777,51.2434
-64.3284,51.2475
-64.3284,51.2475
-64.2792,51.2516
-64.2299,51.2557
-64.2299,51.2557
-64.1806,51.2598
-64.1312,51.2639
-64.0819,51.2679
-64.0819,51.2679
-64.0326,51.2719
-63.9833,51.2759
-63.9340,51.2799
-63.9340,51.2799
-63.8847,51.2838
-63.8353,51.2877
-63.7860,51.2916
-63.7860,51.2916
-63.7366,51.2955
-63.6872,51.2994
-63.6872,51.2994
-63.6378,51.3032
-63.5885,51.3070
-63.5390,51.3108
-63.5390,51.3108
-63.4896,51.3146
-63.4402,51.3183
-63.3907,51.3220
-63.3907,51.3220
-63.3412,51.3257
-63.2918,51.3294
-63.2918,51.3294
-63.2424,51.3330
-63.1929,51.3367
-63.1434,51.3403
-63.1434,51.3403
-63.0940,51.3439
-63.0445,51.3474
-62.9951,51.3509
-62.9951,51.3509
-62.9456,51.3545
-62.8961,51.3579
-62.8465,51.3614
-62.8465,51.3614
-62.7970,51.3649
-62.7475,51.3683
-62.7475,51.3683
-62.6979,51.3717
-62.6484,51.3751
-62.5989,51.3784
-62.5989,51.3784
-62.5493,51.3817
-62.4997,51.3851
-62.4502,51.3883
-62.4502,51.3883
-62.4006,51.3916
-62.3510,51.3948
-62.3014,51.3981
-62.3014,51.3981
-62.2518,51.4013
-62.2021,51.4044
-62.2021,51.4044
-62.1525,51.4076
-62.1029,51.4107
-62.0533,51.4138
-62.0533,51.4138
-62.0036,51.4169
-61.9540,51.4200
-61.9043,51.4230
-61.9043,51.4230
-61.8546,51.4260
-61.8049,51.4290
-61.7553,51.4320
-61.7553,51.4320
-61.7055,51.4349
-61.6558,51.4378
-61.6558,51.4378
-61.6061,51.4407
