-18.7198, 46.6266
-18.7198, 46.6266
-18.6793, 46.6128
-18.6388, 46.5989
-18.5983, 46.5850
-18.5983, 46.5850
-18.5578, 46.5711
-18.5174, 46.5572
-18.5174, 46.5572
-18.4770, 46.5432
-18.4366, 46.5293
-18.3962, 46.5153
-18.3962, 46.5153
-18.3559, 46.5013
-18.3155, 46.4874
-18.3155, 46.4874
-18.2752, 46.4733
-18.2349, 46.4593
-18.2349, 46.4593
-18.1947, 46.4453
-18.1545, 46.4312
-18.1143, 46.4171
-18.1143, 46.4171
-18.0741, 46.4031
-18.0339, 46.3890
-18.0339, 46.3890
-17.9938, 46.3748
-17.9536, 46.3607
-17.9135, 46.3465
-17.9135, 46.3465
-17.8734, 46.3324
-17.8333, 46.3182
-17.8333, 46.3182
-17.7933, 46.3040
-17.7533, 46.2898
-17.7533, 46.2898
-17.7133, 46.2755
-17.6733, 46.2613
-17.6334, 46.2470
-17.6334, 46.2470
-17.5934, 46.2328
-17.5535, 46.2185
-17.5535, 46.2185
-17.5136, 46.2042
-17.4737, 46.1898
-17.4737, 46.1898
-17.4339, 46.1755
-17.3941, 46.1611
-17.3542, 46.1468
-17.3542, 46.1468
-17.3144, 46.1324
-17.2747, 46.1180
-17.2747, 46.1180
-17.2350, 46.1036
-17.1952, 46.0891
-17.1952, 46.0891
-17.1555, 46.0747
-17.1159, 46.0602
-17.0762, 46.0458
-17.0762, 46.0458
-17.0366, 46.0313
-16.9970, 46.0168
-16.9970, 46.0168
-16.9574, 46.0022
-16.9178, 45.9877
-16.9178, 45.9877
-16.8783, 45.9731
-16.8388, 45.9586
-16.7993, 45.9440
-16.7993, 45.9440
-16.7598, 45.9294
-16.7204, 45.9148
-16.7204, 45.9148
-16.6809, 45.9002
-16.6415, 45.8855
-16.6415, 45.8855
-16.6022, 45.8709
-16.5628, 45.8562
-16.5235, 45.8415
-16.5235, 45.8415
-16.4841, 45.8268
-16.4449, 45.8121
-16.4449, 45.8121
-16.4056, 45.7974
-16.3663, 45.7826
-16.3271, 45.7679
-16.3271, 45.7679
-16.2879, 45.7531
-16.2487, 45.7383
-16.2487, 45.7383
-16.2095, 45.7235
-16.1703, 45.7087
-16.1703, 45.7087
-16.1312, 45.6938
-16.0921, 45.6790
-16.0921, 45.6790
-16.0531, 45.6641
-16.0140, 45.6492
-15.9750, 45.6343
-15.9750, 45.6343
-15.9360, 45.6194
-15.8970, 45.6045
-15.8970, 45.6045
-15.8580, 45.5896
-15.8191, 45.5746
-15.8191, 45.5746
-15.7801, 45.5596
-15.7412, 45.5447
-15.7024, 45.5297
-15.7024, 45.5297
-15.6635, 45.5146
-15.6247, 45.4996
-15.6247, 45.4996
-15.5859, 45.4846
-15.5471, 45.4695
-15.5083, 45.4545
-15.5083, 45.4545
-15.4696, 45.4394
-15.4309, 45.4243
-15.4309, 45.4243
-15.3921, 45.4092
-15.3535, 45.3940
-15.3535, 45.3940
-15.3148, 45.3789
-15.2762, 45.3637
-15.2376, 45.3486
-15.2376, 45.3486
-15.1990, 45.3334
-15.1604, 45.3182
-15.1604, 45.3182
-15.1219, 45.3030
-15.0833, 45.2877
-15.0833, 45.2877
-15.0448, 45.2725
-15.0063, 45.2572
-14.9679, 45.2420
-14.9679, 45.2420
-14.9294, 45.2267
-14.8910, 45.2114
-14.8910, 45.2114
-14.8526, 45.1961
-14.8142, 45.1807
-14.8142, 45.1807
-14.7759, 45.1654
-14.7375, 45.1500
-14.6992, 45.1346
-14.6992, 45.1346
-14.6609, 45.1193
-14.6227, 45.1039
-14.6227, 45.1039
-14.5845, 45.0885
-14.5462, 45.0730
-14.5462, 45.0730
-14.5081, 45.0576
-14.4699, 45.0421
-14.4317, 45.0267
-14.4317, 45.0267
-14.3936, 45.0112
-14.3555, 44.9957
-14.3555, 44.9957
-14.3174, 44.9802
-14.2793, 44.9646
-14.2413, 44.9491
-14.2413, 44.9491
-14.2032, 44.9335
-14.1652, 44.9180
-14.1652, 44.9180
-14.1272, 44.9024
-14.0893, 44.8868
-14.0893, 44.8868
-14.0514, 44.8712
-14.0134, 44.8555
-14.0134, 44.8555
-13.9755, 44.8399
